,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
83,"Xe chạy rất chậm , khởi hành sớm hơn dự kiến nhưng mà xe chạy và trả khách muộn",0,0,0,0,2,0
84,"Cám ơn Uber Bình Định đã cho tôi trãi nghiệm thú vị về Du lịch và giá gói cước rẻ , dể dàng đàm phán hợp đồng . Phải nói rõ thế này tuy không đúng Uber như Hà Nội và Sài Gòn . Nhưng dịch vụ không khác mấy mà có khi các bạn còn làm tốt hơn . Thank .",0,0,0,0,4,0
85,Đến quán thấy không gian quán khá ấn tượng với màu vàng chủ đạo. Nhưng mà bàn thì hơi dơ và tường thì loang lổ vết sơn tróc. 😌. Mình gọi trà sữa lắc trà đen nhưng mà ko thật sự ấn tượng. Vị nhạt tuy là cũng có dễ uống. Nhưng trân châu quá ngon. Dai vừa phải và ko bị cứng hay sượng. Ko phải quán nào cũng được điều này đâu 😊. Nhân viên order và phục vụ đều rất ổn,0,0,0,5,0,0
86,"Rau ngon, xoài chua lét, bánh xèo chiên lại nên rất cứng, dày và dầu mỡ!
Nước mắm ăn được, nước chấm đậu phộng thì nhạt nhẽo!",0,0,0,2,0,0
87,"Vé vào cửa biển khá rẻ, bên trong
sạch sẽ, có nhiều cây và đặc biệt có những nhân vật trong câu chuyện cổ tích được dàn dựng thành tượng rất hay,.phong cảch đẹp, Mát mẻ vì gần biển sống ảo là tuyệt vời",5,0,0,0,0,0
88,"Điểm hẹn quen thuộc của mình vào những ngày trái gió trở trời :))) thiệt sự là quán này nếu khôg gian rộng hơn chút nữa thì quá tuyệt vời, khách đông nhưng không gian hơi chật nên khá ồn ào. Nghe a chủ nói chuẩn bị decor lại quán hy vọng là thêm nhiều view sống ảo mới ^^ . Trà sữa ở đây thì ngon khỏi nói rồi, thơm ngon, vị ngọt vừa phải, giá cả lại phải chăng. Nhân viên phục vụ nhiệt tình , thân thiện, chủ quán kute dễ thương vô đối ^^ sẽ là khách ruột của quán ni hihi",0,0,0,5,0,0
89,"Đang giảm cân mà nhìn cái combo này là bao nhiêu ý chí giảm cân lại tiêu tan 😂😂 Mình là fan của matcha trà xanh , phải nói là cực ưng ý matcha ở đây luôn . Quán này view đẹp khỏi bàn rồi . Menu thì quá trời các loại đồ uống , có kèm theo bánh nữa . Bánh ở đây loại nào cũng ngon hết :3 giá cũng phải chăng nữa . Nói chung là ai đến đây thì cứ chọn cho mình một ly matcha trà xanh hay chocolate với một loại bánh nào đó thì quả là một lựa chọn tuyệt vời 👍",0,0,0,5,0,0
90,"Bạn có thể nhìn thấy nhiều cảnh đẹp của thành phố trong khi bạn thư giãn trên một chiếc thuyền và chụp 
nhiều bức ảnh như bạn muốn với nhiều điểm dừng. Nó chỉ có 30 Dng cho 3 giờ đi xe.",4,0,0,0,4,0
91,Cẩn thận với giá cả. Cần mặc cả khi mua hàng. Cẩn thận với người bán. Họ khá hung dữ. Nên đi tham quan xem cho biết. Hàng hóa k nên mua ở đây. Đa phần là đắt và kém chất lượng.,0,0,0,0,0,1
92,"Mỗi lần ghé thăm tôi đều phải ăn ở đó, thực sự là một trong những món ngon nhất, tôi gần như đã thử hầu hết thực đơn ở đó, tôi rất khuyên bạn nên",0,0,0,5,0,0
93,"Khu vui chơi mua sắm hiện đại, có rạp chiếu phim, có khu vui chơi cho trẻ em",3,0,0,0,0,0
94,"Gotour là công ty du lịch uy tín tại Quy Nhơn mà tôi từng biết, hướng dẫn viên ngoài nhiệt tình và vui vẻ , còn biết chụp ảnh cho khách hàng rất đẹp. Gia đình tôi hài lòng về chuyến đi vừa rồi. Hẹn gặp lại Gotour Quy Nhơn những dịp khác",4,0,0,0,0,0
95,"Quán này là có mấy bạn nữ còn trẻ bán, kế bên có 1 cô mời nước,ko uống bị nói lớn tiếng. Ốc ăn như ốc tạp, thúi có, hư có, nghe mùi gián ,tươi có nằm chung 1 đĩa. Giá ko rẻ ,ko ngon Thềm quán cao, nên khj dân phòng tới, là khách nhảy lên thềm. Món ăn đag dạng, nhưng bán ko có tâm, Nói về đặc sắc thì ko có, thua xa mấy quán còn lại.",0,0,0,1,0,0
96,View nhà lông buổi tối đẹp.,0,4,0,0,0,0
97,"Quán rât sạch sẽ so với các quán còn lại, nhân viên chủ íu là người trong gia đình rất nhiệt tình thân thiệt . Nếu ăn hải sản bình dân đây là địa điểm lý tưởng hơn cả***. cả đoàn tàu mình ai ăn ở quán này cũng đều khen . và mỗi dịp tàu dưng ở quy nhơn là cả nhóm hay ghé quán ÚT LỢI",0,0,0,5,0,0
98,Tôi tìm thấy hầu hết những thứ tôi đang tìm kiếm ở đây. Cái chính là bánh mì siêu chất. Hoàn toàn ngon. Tôi cảm ơn rất nhiều,0,0,0,5,0,0
99,"Đó là một nơi yên tĩnh và đẹp. Người dân địa phương rất dễ nói chuyện, họ cũng dễ mến; Người cá sống tại làng chài. Hải sản cũng rẻ. Tôi hy vọng ngôi làng này sẽ không phải là một địa điểm thương mại như mọi người đã từng làm với những nơi khác từng rất đẹp ở Việt Nam.",0,0,0,0,0,0
100,Các thắc mắc và thay đổi thời gian đến của chuyến bay đã được ghi nhận và phản hồi kịp thời.,0,0,0,0,5,0
101,"Tại 30, 000 đồng (AUD $ 2. 50) bạn có thể làm một chuyến đi trở lại kéo dài khoảng một tiếng rưỡi và có được tầm nhìn thực sự 
tuyệt vời của dòng sông và tất cả những gì diễn ra ở hai bên. Nếu thời tiết xấu thì đây là một nơi tốt để ngồi và thư giãn và xem cuộc sống của con sông. Đưa 3 đứa con của chúng tôi và họ rất thích chuyến đi. Có một số điểm dừng bạn có thể nhận được iff tại nếu bạn thích, chúng tôi chỉ ở lại và đã làm chuyến đi trở lại. Mới của nó và có một nhà vệ sinh trên tàu.",4,0,0,0,4,0
102,Đồ ăn sáng chưa phong phú.,0,0,0,3,0,0
103,"Phá lấu ở đây siêu ngon luôn nhưng qua mình ăn thì phần ruột có hơi tanh chút (ít lắm nên cũng không ảnh hưởnh gì nhiều đâu). Lagu cũng ngon lắm luôn, đem ra thơm phức, thịt mềm siêu thích luôn. Nhất định ghé thử nha, ngon sạch và giá cũng ok.",0,0,0,5,0,0
104,Hải sản tươi ngon. Giá cả cũng tương đối hợp lý chứ không bình dân. ĐÚng kiểu tiền nào của nấy.Nhân viên phục vụ đến chủ quán rất vui vẻ và nhiệt tình.,0,0,0,4,0,0
105,Nên thêm biển chỉ dẫn phòng khi bước lên cầu thang,0,4,0,0,0,0
106,"Mình nghe bảo món matcha kem sữa quán này ngon nên uống thử. ấn tượng đầu tiên là không gian đẹp, menu nhiều món hot như ở đà nẵng mình từng uống qua matcha uống ổn trà trái cây cam uống mát mát",0,0,0,5,0,0
107,"Quán này thấy nhiều ng recommend lắm nè, tới nơi đông ơi là đông, nv cũng rất nhiệt tình dễ thương. Mình chỉ order 3 món thôi, vì còn muốn để bụng ăn món khác nửa, ốc hương xào me, con khá to, ăn đã lắm, ốc tươi, xào me ăn vừa miệng lắm. Sò điệp nướng mỡ hành cũng ngon, ăn chung w muối tiêu xanh, nhug muối này hơi ngọt xí. Mực nướng muối ớt mình gọi 300gr, mực tươi nướng thấm, ăn rất giòn, ko dai. Sẽ ghé lại ăn nếu có dịp ghé QN lần nữa.",0,0,0,5,0,0
108,"Khách sạn đường Trần Phú đối diện biển, nội thất hiện đại. phòng sạch sẽ. wifi và nước rất mạnh. bạn nam lễ tân nhiệt tình giúp đỡ khách",0,5,0,0,0,0
109,"Tôi đã đi taxi Vinasun vào ngày 1 Thứ Sáu tuần trước 14 tháng 6 từ Trung tâm Vincom đến đường Bùi Viện. 
Khi tôi đến đích, tài xế nói 30, 000 đồng, tôi nói không phải là 60 K đồng được hiển thị trong Đồng hồ. Anh nói 30 k. Tôi chuyển cho anh 500 K đồng để đổi, anh chuyển cho tôi hình như đổi 50 K đồng. Tôi cảm thấy trong lòng rõ ràng là thay đổi sai. Anh ấy nên trả lại cho tôi 470 k dong hoặc 440 K dong. Tôi cũng có lỗi vì đã vội vàng gặp bạn tôi ở đường Bùi Viện. Bạn bè của tôi đã khuyên tôi sau sự cố này là hãy lấy Grab Cab từ bây giờ và cũng đảm bảo rằng bạn có một thay đổi nhỏ với bạn, trong trường hợp các tài xế không có thay đổi cho bạn. Tôi đã rất tin tưởng vào Vinasun Tai, chuyến đi còn lại của tôi, tất cả những gì tôi đã lấy Grab Cars, và sau đó trên hành trình của tôi ở Hồ Chi được an toàn.",1,0,0,0,1,0
110,"Xe mới, tiện nghi, sạch sẽ. Lái xe thân thiện, đúng giờ. Điểm 10 cho mọi thứ",0,0,0,0,5,0
111,"Quy Nhơn là xinh đẹp có rất nhiều quán bán hải sản Đầu tiên phải kể đến quán Hải Sỹ .Nếu muốn vừa ăn hải sản, vừa hóng gió thì hãy đến với quán hải sản biển Hải Sỹ. Quán có sự khác biệt mà nhiều quán hải sản khác không có, đó là khách hàng có thể chọn những con hải sản tươi sống còn đang bơi lội trong bể của quán và bảo nhân viên mang vào bếp chế biến đúng loại đó. Quán có không gian khá rộng, nhân viên nhiệt tình , và đồ ăn rất ngon . Sẽ ghé quán vào lần sau.",0,0,0,5,0,0
112,Khung cảnh. Họ quảng cáo là nhìn ra biển nhưng phòng của tôi ở tầng 5 và không có tầm nhìn ra biển vì nó bị các tòa nhà xung quanh chắn. Không nên đặt tên phòng là hướng biển,0,4,0,0,0,0
113,"Hôm nay mình có vô tình đi vào do tiện mua sắm với cả có bạn làm ở đây nên cũng lần đầu ghé ăn thử. Mình đã được bạn nhân viên suggest thưe California do mình k biết mix gì cho hợp vị. Cảm nhận của mình đó là vị rất hài hoà và k bị overtasted, đồ ăn lại rất fresh nữa, rất thích hợp cho những bạn đang diet. Mình cũng nghĩ đây cũng là bữa hẹn hò hợp lý do đồ ăn cũng bắt mắt, thanh mát với cả dễ mix theo khẩu phần 2 người nữa, mình chắc chắn sẽ ghé lại !",0,0,0,5,0,0
114,"Ăn quán này những ngày cuối năm , hầu hết các nhà hàng đều đóng cửa , ở đây còn mở mà khá đông khách , trừ món đậu hũ sau khi thử bị ôi , thì còn lại các quán tạm ổn , ok , lẩu cua nước lèo khá ngọt thịt , rau khá đa dạng , món cơm chiên mắm ruốc cũng rất ok",0,0,0,4,0,0
115,Lần đầu mình đến poke thưởng thức và các bạn nhân viên phục vụ rất tốt luôn tươi cười hướng dẫn rất tận tình đặc biệt là các bạn làm cực kì nhanh không để khách đợi lâu. 150k một phần không quá mắc vì đồ ăn cực kì chất lượng. Sẽ ghé lại lần nữa,5,0,0,5,0,0
116,"Phụ thu 10% trong dịp tết (mình đi mùng 4) Trà gạo thêm TC trắng (1 size 53k) mình thường gọi 50 đường đá nên vị trà đậm, lại ngọt vừa. Nhìn chung khá dễ uống. Giống vị trà gạo nhật mua trong CK có điều mình được giảm đường :>>> Trà cam vàng đào nhài thêm TC trắng (1 size 53k) vị trà ổn, có vị cam uống không bị chua, có bông nhài (giống cúc màu vàng "" "" ) đào ít đáng thương. Nói chung giá này sẽ cao với chất lượng ở đây. Nhưng vì mình có uống mấy loại xêm xêm ở Hcm rồi nên cũng không tính đắt. Mặt bằng chung trang trí ổn, nhân viên nhiệt tình, bảo vệ nhanh nhẹn.",0,0,0,5,0,0
117,"Một tổ hợp khoa học, nơi tổ chức hội thảo khoa học thu hút nhân tài thế giới
",5,0,0,0,0,0
118,"Chỗ nghỉ nằm trong ngõ nhỏ nhưng oto cũng có thể vào đc, cảm giác ko đc thuận tiện lắm",0,4,0,0,0,0
119,"Bahn mi tôi có ở đây có lẽ là tốt nhất. Nó cũng được giá và hợp túi tiền (ngang bằng với giá đồ ăn ở hầu hết Việt Nam), nhà hàng cũng sạch sẽ và thoáng mát, ngồi vào rất thích. Tôi thấy rằng đồ uống đắt kinh khủng. Cà phê chắc chắn là tuyệt vời nhưng tôi không thể hiểu lý do gì để làm cho nó đắt như vậy.",0,0,0,4,0,0
120,"Giá vé 1 chiều là 200.000vnđ, bé nhà mình 10 tháng được miễn phí. Có không gian cho hành lý và chúng tôi nhận được một chai nước miễn phí.",4,0,0,0,0,0
121,"Sân bay lâu năm của khu vực miền Trung. Trước đây là sân bay quân sự được chuyển đổi thành sân bay dân sự sau này và bây giờ được mở rộng làm mới và hiện đại lên sân bay quốc tế cho các chuyến bay trong khu vực châu á.
Sân bay có không gian rộng rãi vì toạ lạc ngoại thành cách trung tâm QN 35",0,0,0,0,3,0
122,"có thể ăn nhưng món quen thuộc như cá bớp nướng, hoặc có thể kêu những món lạ như cá mặt trăng, cá cam ..... nướng.",0,0,0,4,0,0
123,"Quần áo thời trang, nhân viên nhiệt tình, cửa hàng đẹp, có nhiều hình thức thanh toán tiện lợi
",0,0,0,0,0,5
124,Running manchine trong phòng tập thể dục không hoạt động. Hồ bơi hơi bẩn,3,3,0,0,0,0
125,"5* mà làm ăn lật lọng, khách đặt phòng thì nói khách đến trước 23h59 sẽ có phòng, khách đến lúc 23h50, đã bán phòng cho người khác, lật lọng trở mặt kiểu tao không cần. Blacklist dù có cho thêm tiền cũng không ở ks này, mang danh 5* cơ đấy.
",0,1,0,0,0,0
126,View đẹp và nhà hàng có 3 cấp độ. Dịch vụ tốt. Thức ăn ra nhanh chóng. Nhiều loại thực phẩm và nhiều lựa chọn ăn chay. Bia hơi đắt tiền ...,5,0,5,5,0,0
127,"Xe máy tốt, dịch vụ tuyệt vời, khách hàng rất tôn trọng. Đây là nơi uy tín và chất lượng nhất mà tôi từng biết. Nhân viên có thể hiểu và nói tiếng Anh, cho người nước ngoài thuê rẻ hơn người trong nước. Rất thích người nước ngoài, thủ tục chỉ cần để lại hộ chiếu Xe máy dễ đi và tiết kiệm xăng. Tôi đã đi xe máy 3 ngày trong thành phố. Tổng chi phí chỉ khoảng 25 đô la, thực sự tuyệt vời và cần thiết cho chuyến du lịch với nhiều thứ để chi tiêu",0,0,0,0,5,0
128,"Tuyệt đẹp. Nước biển trong xanh, sạch nhìn tận đáy thuận lợi cho bơn lặn ngắm cá, san hô. Còn hoang sơ chưa được khai thác hết.
",5,0,0,0,0,0
129,"Đến Bình Định khi trời đã giữa trưa. Cả nhóm đói quá không biết ăn gì. Thế là lên mạng và thấy quá này. Gọi điện cho cô chủ quán thì biết quán đã đóng cửa từ sớm nhưng khi biết bọn mình là du khách từ xa đến thì cô sẵn sàng đón tiếp và sẽ đi mua bánh về bán cho bọn mình. Thật sự rất đáng mến, tất cả vì khách hàng, phục vụ nhiệt tình, thức ăn lại ngon nữa. Cô chủ quán thì cực dễ thương và thân thiện. Lần sau chắc chắn cũng sẽ đến ủng hộ cô.",0,0,0,5,0,0
130,"Nhưng mà ở đây có máy lạnh nên ok 😋. Menu k có gì đặc sắc. Quán có phục vụ cả bánh nữa. Mình không ăn nên không đánh giá được.Phục vụ hơi chậm chạp. Nước lọc của khách hết cũng không rót, đợi xin mới đi rót. Có vẻ bạn phục vụ mới vào làm. Nhìn chung thì khá ưng. Rảnh sẽ quay lại.",0,0,0,4,0,0
