,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
91,"Mình hay gọi ship về. Bây giờ không còn phần nhỏ 35k, chỉ còn phần 50k. Cơm thơm ngon, gà tươi. Ăn 2 người nên gọi 1 phần cơm đùi gà (50k) và 1 phần cơm thêm (5k nhưng nhiều lắm) là vừa ăn vì đùi gà khá nhiều. 2 người ăn chỉ thiệt hại 55k ^^ Điểm trừ: cho rất ít kim chi",0,0,0,4,0,0
92,"Quán mát mẽ ok dịch vụ tốt. Nhưng vô lý ở chỗ khách vào uống nước ở quán trả tiền rồi lúc về lại mất thêm tiền giữ xe trước quán. Hazz...
",0,0,3,0,0,0
93,"Một số người nói với tôi rằng nếu bạn trả tiền cho tài xế bằng đồng hồ, rất có thể anh ta sẽ RIP bạn vì bạn không biết khu vực đó; 
họ sẽ lái xe trên tuyến đường dài hơn vì họ có thể nói với bạn là người nước ngoài. Dù sao, tôi đã cố gắng hỏi họ một mức giá cố định ngay từ đầu và đưa cho họ địa chỉ, và trên tất cả BA lần riêng biệt với các tài xế khác nhau, cả ba người trong số họ đã tính cho tôi BỐN THỜI GIAN nhiều hơn tôi cần phải trả.",0,0,0,0,2,0
94,"Mình năm nào cũng đi Đà Lạt 2-3 lần, bình thường thuê các chỗ khác không sao, đợt tháng 10 2018 lên thuê chỗ này, vừa bị mất tiền vừa mang cục tức. Xe thì yếu, giá mắc, thái độ phục vụ của bà chủ thì tệ hết chỗ nói. Đà lạt nhiều chỗ thuê xe tốt lắm, các bạn nhớ né chỗ này ra nhe",0,0,0,0,1,0
95,"Hàng bánh kẹo, sữa, nước phong phú. Quần áo đẹp, rẻ. Đồ tươi sống còn rất hạn chế.",0,0,0,0,0,4
96,"thời gian hoạt động của siêu thị là bao nhiêu, khách hàng mua số lượng nhiều, đợi thanh toán rất đông nv ko thông báo trước tới lượt thanh toán thì bảo đóng quầy ko nhận thanh toán nữa bắt qua 1 quầy khác rồi lại xếp hàng lại ngay từ đầu, mặc dù có nhìu KH xin nhưng nv nhất quyết ko chịu, vậy thì nên đánh giá dv mình ntn, nv ntn đây ạ.",0,0,0,0,0,1
97,Đồ ăn sáng chưa phong phú.,0,0,0,3,0,0
98,"Bạn có thể nhìn thấy nhiều cảnh đẹp của thành phố trong khi bạn thư giãn trên một chiếc thuyền và chụp 
nhiều bức ảnh như bạn muốn với nhiều điểm dừng. Nó chỉ có 30 Dng cho 3 giờ đi xe.",4,0,0,0,4,0
99,"Khách sạn sạch sẽ nhân viên thân thiện , vị trí trong trung tâm nên đi lại rất thoải mái . Xung quanh ks có nhiều quán cf nhà hàng khu du lịch",0,5,0,0,0,0
100,"Thủ tục nhanh chóng, xe mới và sạch sẽ, giao xe nhanh, giá cả phải chăng và đặc biệt anh chủ rất thân thiện. Mình là khách du lịch đến còn được review cho nhiều địa điểm chơi, ăn uống ở QN rất ok. Mình rất hài lòng và có dịp mình sẽ lại ủng hộ !!
",0,0,0,0,5,0
101,"Đặt mẫu này mà giao mẫu khác, giao sai mẫu kêu gửi lên giao lại hàng tốn thêm 30k ship shop kêu shop CHỊU. Xong báo hàng lỗi khi mình kêu đợi nào có hàng thì giao thì được trả lời nào hàng về đăng fb theo dõi fb.Chắc đợi đến dẹp shop chưa có😅Thế là kêu hoàn tiền lại thì bảo shop nhận đổi kh nhận trả. Ủa ngộ ghê đâu có mua đúng mà đòi đổi đâu trời. Cúng luôn 30k yêu cầu trả 460+15k ship chuyển khoản còn 460k. Làm ăn GIAN DỐI, LỪA ĐẢO😡",0,0,0,0,0,1
102,Ngon đấy vừa cho cả gia đình ăn nhòe 4 người lớn có 625k bảo sao đông,0,0,0,5,0,0
103,"Khách sạn đẹp, gần biển, nhân viên thân thiện nhiệt tình",0,5,0,0,0,0
104,Khá xa thành phố. Không có nhiều chỗ vui chơi. Bãi đá có khá nhiều chòi nghỉ thích hợp cho gia đình hoặc nhóm bạn khoảng 6-8 người đến ăn uống và nghỉ trưa.,2,0,0,0,0,0
105,"Bãi biển này đẹp lắm lun, thích hợp để câu cá và nướng ăn tại chỗ, vừa tươi vừa ngon. bãi đá khá lởm chởm nên đi cần cẩn thận, vì đá ở đây rất sắc, rất dễ bị đứt chân. buổi tối đi dạo ở đường bờ biển quy nhơn cũng rất mát, thoáng. 1 nơi đẹp nhưng ít người biết đến. du lịch ở đây vẫn chưa phát triển mấy, chủ yếu là khách địaphương, ít người du lịch bụi như mình. được cái biển rất đẹp, sẽ quay lại khi có cơ hội",4,0,0,0,0,0
106,"Sân bay cách trung tâm tp Quy Nhơn khoảng 30km, có 6 cửa đi và đến.
",0,0,0,0,3,0
107,Cạch mặt ko bao giờ order nữa trừ khi Morico xem lại chất lượng bánh.,0,0,1,0,0,0
108,"Trải nghiệm tệ khi đi cắm trại ở đây, nhân viên thì thô lỗ, xung quanh toàn rác. Haiz",1,0,0,0,0,0
109,"Biển xanh, trời xanh, nắng vàng. Nếu đi ngắm bình minh hay hoàng hôn cũng đẹp nữa. Dạo biển buổi tối mua gì ăn vặt luôn. Ko bị chặt chém gì cả, ăn uống cũng ngon và thoải mái. Giá ks cũng rẻ, ko bị tăng giá, ko cần đặt phòng trước. Hải sản ngon, rẻ, buổi sáng có ngư dân kéo cá vào nữa, nhìn cũng vui, leo lên thuyền chụp ké cũng đc. Sợ ướt nên ko tắm biển hihi sẽ quay lại",4,4,0,4,0,0
110,"Dịch vụ Tuyệt vời. Không cảnh tuyệt đẹp. Những tòa lâu đài Pháp nguy nga tráng lệ, cùng những khu vườn xinh xắn. Không gian lãng mạn, khí hậu mát mẻ.",5,0,0,0,0,0
111,"Bọn mình ở FLC không biết ăn ở đâu, lướt lướt foody thấy được quán này, quán có xe đưa đón nên rất tiện. Không gian thoáng mát, chị chủ cũng như anh tài xế cực kì thân thiện, nhiệt tình và chu đáo. Chị để ý xem mình là dân miền nào để chỉnh gia vị cho hợp khẩu vị từng khách đến. Không chê được chỗ nào luôn, bọn mình đã ghé cả trưa và tối vì quá nghiện đồ ăn chị làm. Bánh xèo only 25k/cái mà phải nói là quá giòn quá ngon. Salad rong nho thì best thật sự, tươi roi rói luôn. Mực một nắng to đùng mà giá rẻ bất ngờ (đoạn này mình quên mất bnhiu/lạng rồi ) Cá ....(sr mình quên mất tên) chiên xù một nửa còn đầu nấu canh cũng rất ngon nhen, giòn rụm tan trong miệng luôn í. Mọi người nhớ thử món sứa nước lèo nha, đảm bảo không ngon nhưng vẫn lấy tiền nha...:))) mình đùa chứ ngon lắm, ngọt tự nhiên từ thịt tôm băm, về tới SG nghĩ lại mình còn ứa nước bọt vị thèm mà :( Nước ép trái cây cũng tươi và ngon lắm, mọi người đừng quên thử nha♥️",0,0,5,5,5,0
112,"Nhà hàng đẹp, phong cách phục vụ chuyên nghiệp, món ăn ngon hợp khẩu vị của mình",0,0,5,5,0,0
113,"Hôm nay ghé vào quán chè nhớ , quán chè nổi tiếng ở quy nhơn , quán nay đã được tu sửa hơn trước kia , đẹp hơn , thoáng mát hơn , rộng rãi hơn , hiện đại hơn , quán không những chỉ phục vụ mỗi món chè mà nay còn có bán cả cà phê , mở cửa cả ngày từ sang sớm đến tối , giá cả mình thấy cũng phải chăng , vừa phải , không đắt lắm , nhưng chè thì giá hơi cao so với sinh viên , cơ mà nó ngon , đúng là quán chè ăn là nhớ liền ,",0,0,4,5,0,0
114,"Ăn lâu rồi giờ mới có thời gian review. Quán sạch sẻ , đồ ăn tươi ngon, đặc biệt mình khá ấn tượng với nhân viên pv, vui tính và nhanh nhẹn, nhiệt tình! Đọc review thấy nhiều người chê, nhưng cá nhân mình thấy phục vụ quá tốt:)) nhất định sẻ quay lại❤️❤️",0,0,5,5,0,0
115,"Đồ ăn thì không đặc sắc nhưng giá cả thi vô cùng đặc biệt. Cảnh báo cho những bạn nào muốn thử thì hãy đọc hết bài này. Thứ nhất, về đồ ăn thì rất bình thường, món nào cũng lấy muối làm nguồn cảm hứng bất tận. Đồ ăn mang ra không được đầy đặn. Món tráng miệng là đỉnh điểm của sự thất vọng",0,0,0,1,0,0
116,"Mì cay rất cay :((( Mình không phải là tín đồ ăn cay nhưng vì muốn thử nên đến quán. Đánh giá ban đầu là quán khá dễ tìm và không gian cũng rất rộng rãi thoáng đãng. Cách bó trí cũng đơn giản và đẹp mắt. Điểm trừ lớn ở đây chính là khâu vệ sinh, quán cực kì bẩn 💔 hôm mình đi còn khá sớm. Mới đầu giờ chiều, nên khách cũng khá thưa. Ấy vậy mà dưới banf vẫn còn đầy giấy ăn và cả rau của những khách trước. Thêm nữa là đũa muỗng toàn dầu mỡ. Chai lọ thì dính nhớp nháp, rất khó chịu. Về phần mì, sợi mì khá bở và có vẻ dễ đứt gãy. Không dai như mình nghĩ :((( nước dùng thì sặc sụa mùi ớt. Khá găt. Mình dùng mì cấp 3 mà khi húp muỗng đầu tiên đã bị sặc đến mũi vì mùi gắt :(( tóm lại mì ở đây khá bình thường. Có lẽ sẽ không quay lại lần 2.",0,0,1,1,0,0
117,"Tôi đã từng đi mua hàng tai rất nhiều cửa hàng cua hệ thông siêu thị vinmart, nhưng riêng có cửa hàng này, nhân viên phục vụ khách hàng rất tệ. Tôi nghĩ ở tất cả các cửa hàng đều đào tạo nhân viên chào hỏi khách hàng , niềm nở với khách hàng đó và phép lịch sự tối thiểu trong bán hang , nhưng nhân viên ở đây không chào hỏi thậm chí còn ngồi nói chuyện cười đùa , Ngồi gác cả chân lên , và khi tôi bước vào thì hai người nhìn tôi bằng một ánh mắt ko mấy thân thiện .... tôi thấy 1 su thiếu chuyên nghiệp tại cửa hàng này.... tôi vẫn sẽ ủng hộ và mua hàng tại hệ thống vinmart nhưng không phải tại cửa hàng này .....",0,0,0,0,0,2
118,Nhà khách bình dân. Nhưng đầy đủ tiện nghi.,0,4,0,0,0,0
119,"Hơi fail, nên cái này review để cho mọi người tham khảo, chứ k mang tính chất PR, ai k thích đọc thì có thể tắt luông, many thanks! Bữa sáng t2 của tụi mình bắt đầu sau khoảnh 30' chạy xe từ LAB (tuyệt đỉnh) vào thành phố, trên đường tới Eo Gió (nhạt nhẽo). Quán này đc dân tình đi xong mách lại, sau bao nhiêu đau đầu cuối cùng 2 đứa quyết định ăn 1 món tên lạ hoắc cho thêm phần challenge :)) Phách ăn bún sứa k, còn mình ăn bún chả cá và sứa ^^ Cảm nhận của mình là bình thường, k ngon nhưng k dở, và giá thì khá đắt (35k/bát) ăn mãi k thấy hết ' Phách còn nhận xét là: Bây giờ mới biết là sứa có vị nước lọc ^^ Nước dùng nói chung cũng ổn, nhưng lạc cả hành phi cũng cứu cánh món này nhiều. Mình rất là gét câu ăn 1 lần cho biết, nhưng với món này thì chắc có lẽ ăn tới vài lần nữa cũng chỉ tập xác định là ""ăn nhiều lần cho biết"", chỉ cần biết thôi, chứ chắc k có nhu cầu thèm da diết như nhiều nhiều nhiều món khác ^^",0,0,0,1,0,0
120,"Xe Ngọc Thương đi an toàn, nhiệt tình, chờ khách hơi lâu",0,0,0,0,4,0
121,"Quán nhìn chung là lịch sự, sạch sẽ ra dáng một nhà hàng. Giá cả hợp lý, hải sản tươi. Món gây ngạc nhiên là chíp chíp (một loại giống sò lụa - nghêu, nhưng ngon hơn nghêu rất nhiều, thường chỉ phổ biến ở Đà Nẵng hoặc Hội An nhưng ở đây vẫn có, to, ngon). Món ốc thập cẩm hơi làm những ai chưa quen ăn ốc biển khác giật mình, nhưng đáng để thử. Cháo nhum ngon và bổ cho trẻ con. Chủ quán chơn chất, giới thiệu có cả dịch vụ xe - thuyền đi tham quan các tuor đảo trong khu vực. Khi đi taxi đến từ FLC (khoảng 70k) chúng tôi được biết là sau khi ăn xong có thể nhờ quán đưa về KS FLC miễn phí. Chủ quán cho biết, khách ở FLC có thể gọi điện, xe sẽ đến cổng khu nghỉ để đón miễn phí.",0,0,4,4,5,0
122,Chùa rất đẹp. Mình đi vào lúc không có ai khác tham quan nên chụp hình rất sướng. Các bạn nên đi ít nhất 1 lần trong đời.,5,0,0,0,0,0
123,Tuy không sang trọng như xe cao cấp nhưng đầy đủ tiện nghi. Phòng rộng thoải mái nằm. Các nhân viên đều rất chu đáo với khách hàng. Dù mình xuống bến không có trong điểm ,0,0,0,0,4,0
124,"Đó là một thiên nhiên tuyệt vời, văn hóa và hướng dẫn. Tất nhiên, thác nước trong vắt là một kiệt tác. (Trời lạnh nhưng bạn có thể bơi trong
 khoảng thời gian vừa đủ. Ngoài ra, sau khi trồi lên không bị dính như khi xuống biển hoặc ở vũng tàu.) Rau hữu cơ từ Lào ・ Thị trường nhập khẩu từ Trung Quốc và Việt Nam tiếp giáp với nhau, di cư ở miền xuôi của người dân núi cao Từ ngành du lịch ở Việt Nam, tôi cảm nhận được du lịch sinh thái và kinh tế thị trường trong chủ nghĩa xã hội. Tôi không nghĩ mình đã có thể đạt đến cảm giác đó nếu không có sự giải thích của anh Duy từ hướng dẫn viên.",5,0,0,0,0,0
125,"nhà nghỉ có chỗ để xe máy ở tầng trệt, ở trong hẻm nhưng đường đủ rộng để xe 4 bánh vào tới nơi. Nhưng vào trong thì phòng rộng, thoải mái",0,3,0,0,0,0
126,"Địa điểm gần trung tâm thành phố, đi bộ ra biển dễ dàng",0,5,0,0,0,0
127,Phục vụ quá chán ko nhiệt tình trả tiền trước là bơ khách luôn mực thì rõ đắt mang ra đc 1 con bé như ngón chân,0,0,0,1,0,0
128,"Khách sạn đầy đủ tiện ích, bể bơi view biển luôn sẵn sàng cùng với các trang thiết bị tập thể dục hàng ngày.",0,5,0,0,0,0
129,"Nhân viên vui vẻ, thân thiện, nhiều lần đi ctac hoặc đi du lịch mình đều ở ks này, phòng tuy hơi nhỏ nhưng khá đầy đủ tiện nghi, gần biển, gần quảng trường nên đi lại rất thuận tiện",0,4,0,0,0,0
130,"Bán nhiều đồ đặc sản ở địa phương, giá cả cũng hợp lý phải chăng",0,0,0,0,0,5
131,"Cũng như surf bar 1, không gian thoáng và trang trí dễ thương, dễ giao tiếp , giá cả không mắc, đồ uống được, nước trái cây nên làm ít đường lại",0,0,4,3,0,0
132,Quán cg khá ổn. Mình ăn pizza và sườn nướng. Khá ngon. Được tặng 2 bánh mì. Quán trang trí ấm cúng khá đẹp. Nhân viên nhiệt tình thân thiện.,0,0,3,3,0,0
133,"Có đủ 4 mùa trong 1 ngày trên độ cao 1500m. Xây dựng công phu, và rất đẹp. Tuy nhiên giá vé khá cao khi bán kèm trò chơi trong khi có những người không cần chơi trò chơi.",4,0,0,0,0,0
134,"quán nằm trong khu vực cảng nội địa ,nhưng phục vụ rất chuyên nghiệp tận tình .không gian thoáng đãng.mát mẻ và đẹp
",0,0,5,0,5,0
135,"Quán ngon, mát mẻ, hải sản tươi sống, giá cả hợp lý, trọn gói dịch vụ du lịch tốt",0,0,5,5,0,0
136,"Ngày 1: Thuê xe máy của anh hoài Bảo Đi quanh tp và ra Sunfbar 2h có mặt tại sbay Quy Nhơn bắt xe về ksan 30p. Và pn mk nhận phòng lúc 2h30. Nằm nghỉ 1 lúc rồi đi lượn ăn ltinh quanh thành phố - Sunfbar : Nên đi vào buổi chiều tầm 5-6h vì 6h30 bắt đầu nên đèn trời vẫn còn sáng nên chụp hình sẽ rất đẹp. Ngoaig ra lúc đó ngoài biển cũng đông ng tắm nên rất nhộn nhịp Ngày 2: Kì Co - Eo Gió - Trung lương 7h sáng cmk bắt đầu lên đường. Chỗ này cách thành phố tầm 25-30km. - Kì Co mk mua theo tour 350k/1ng . Bao gồm: Cano đi 2 chiều ,Tắm biển , Lặn ngắm san hô. Khi về nhà hàng dc ăn hải sản 7 món . Về ăn uống nghỉ ngơi thoải mái rồi ra Eo gió - Eo Gió là eo biển lớn và đẹp nhất Việt Nam. Chụp ảnh sống ảo ở đây thỳ miễn chê luôn ạ. Vé vào 25k thôi nhé Vì vẫn còn sớm nên pn mk đi sag Khu dã ngoại Trung Lương - Khu dã ngoại này k quá rộng. Phía dưới có quán Cafe sát biển tone màu xah trắng cực xih vs những chiếc lều vintage. Từ trên quán cf nhìn xuống nc biển xah ngắt mà tiếc k mag đồ tắm xuống Ngày 3: Phú Yên Từ QN sang PY cách nhau khoảng 100km nhưng vì nghe nói cảh 2 bên đường khá đẹp nên cmk đã chọn đi bằng xe máy. Nghĩ lại mà thấy 2 đứa khoẻ thật 🤣 Cban có thể bắt xe buyt hoặc taxi nhé =))) - Bãi Xép - Phim trường “Hoa vàng cỏ xanh” vé vào cổng 20k . Ở đây đẹp như thiên đường luôn. Đứng từ trên nhìn xuống đẹp dã man luôn. Thyk nhất biển chỗ này luôn. - Gành đá đĩa : mãi hơn 3h cmk mới sag đây. Vé vào cổng 20k tiện đương đi về tp QN luôn Ngày 4: Hòn Khô - Tháp đôi - Gềnh Ráng - Hòn khô: Đi cano ra 100k ở đây có mỗi c cầu. Gần giống như Kì Co ( không nên đi vì ở đây nta đag thi côngnên bị cấm r ạ và cũng k dc đẹp như ở kì co) - Tháp đôi vé vào 20k - Ghềnh ráng mk cũng chỉ ra bãi đá trứng chụp ảnh rồi về Ngày 5: Lượn quanh tp đi mua quà và ra sunfbar Ở trong này rất nhiều quán cafe đẹp nên tối nào ăn uống xog cmk cũng đi cafe Tính ra mỗi người hết tầm 7tr5-8tr =)))",5,0,4,4,0,0
